,spec_path,star_name,DATE-OBS,method
964,HD167264_2014-09-16T02:37:45_564nm_redu_O10.fits,HD167264,2014-09-16T02:37:45,optimal
965,HD167264_2014-09-16T02:37:45_346nm_blue_O2.fits,HD167264,2014-09-16T02:37:45,optimal
966,HD167264_2014-09-16T02:37:45_564nm_redl_O8.fits,HD167264,2014-09-16T02:37:45,optimal
967,HD167264_2014-09-16T02:37:45_564nm_redl_O14.fits,HD167264,2014-09-16T02:37:45,optimal
968,HD167264_2014-09-16T02:37:45_346nm_blue_O20.fits,HD167264,2014-09-16T02:37:45,optimal
969,HD167264_2014-09-16T02:37:45_564nm_redl_O12.fits,HD167264,2014-09-16T02:37:45,optimal
970,HD167264_2014-09-16T02:37:45_564nm_redu_O16.fits,HD167264,2014-09-16T02:37:45,optimal
971,HD167264_2014-09-16T02:37:45_564nm_redl_O21.fits,HD167264,2014-09-16T02:37:45,optimal
972,HD167264_2014-09-16T02:37:45_564nm_redu_O12.fits,HD167264,2014-09-16T02:37:45,optimal
973,HD167264_2014-09-16T02:37:45_346nm_blue_O31.fits,HD167264,2014-09-16T02:37:45,optimal
974,HD167264_2014-09-16T02:37:45_564nm_redu_O6.fits,HD167264,2014-09-16T02:37:45,optimal
975,HD167264_2014-09-16T02:37:45_564nm_redl_O15.fits,HD167264,2014-09-16T02:37:45,optimal
976,HD167264_2014-09-16T02:37:45_564nm_redl_O5.fits,HD167264,2014-09-16T02:37:45,optimal
977,HD167264_2014-09-16T02:37:45_346nm_blue_O29.fits,HD167264,2014-09-16T02:37:45,optimal
978,HD167264_2014-09-16T02:37:45_346nm_blue_O27.fits,HD167264,2014-09-16T02:37:45,optimal
979,HD167264_2014-09-16T02:37:45_346nm_blue_O1.fits,HD167264,2014-09-16T02:37:45,optimal
980,HD167264_2014-09-16T02:37:45_564nm_redu_O2.fits,HD167264,2014-09-16T02:37:45,optimal
981,HD167264_2014-09-16T02:37:45_564nm_redl_O18.fits,HD167264,2014-09-16T02:37:45,optimal
982,HD167264_2014-09-16T02:37:45_346nm_blue_O9.fits,HD167264,2014-09-16T02:37:45,optimal
983,HD167264_2014-09-16T02:37:45_346nm_blue_O21.fits,HD167264,2014-09-16T02:37:45,optimal
984,HD167264_2014-09-16T02:37:45_346nm_blue_O8.fits,HD167264,2014-09-16T02:37:45,optimal
985,HD167264_2014-09-16T02:37:45_564nm_redu_O13.fits,HD167264,2014-09-16T02:37:45,optimal
986,HD167264_2014-09-16T02:37:45_346nm_blue_O13.fits,HD167264,2014-09-16T02:37:45,optimal
987,HD167264_2014-09-16T02:37:45_346nm_blue_O14.fits,HD167264,2014-09-16T02:37:45,optimal
988,HD167264_2014-09-16T02:37:45_564nm_redl_O1.fits,HD167264,2014-09-16T02:37:45,optimal
989,HD167264_2014-09-16T02:37:45_564nm_redl_O6.fits,HD167264,2014-09-16T02:37:45,optimal
990,HD167264_2014-09-16T02:37:45_564nm_redl_O16.fits,HD167264,2014-09-16T02:37:45,optimal
991,HD167264_2014-09-16T02:37:45_564nm_redu_O7.fits,HD167264,2014-09-16T02:37:45,optimal
992,HD167264_2014-09-16T02:37:45_564nm_redl_O3.fits,HD167264,2014-09-16T02:37:45,optimal
993,HD167264_2014-09-16T02:37:45_346nm_blue_O23.fits,HD167264,2014-09-16T02:37:45,optimal
994,HD167264_2014-09-16T02:37:45_564nm_redu_O1.fits,HD167264,2014-09-16T02:37:45,optimal
995,HD167264_2014-09-16T02:37:45_346nm_blue_O33.fits,HD167264,2014-09-16T02:37:45,optimal
996,HD167264_2014-09-16T02:37:45_346nm_blue_O16.fits,HD167264,2014-09-16T02:37:45,optimal
997,HD167264_2014-09-16T02:37:45_564nm_redl_O11.fits,HD167264,2014-09-16T02:37:45,optimal
998,HD167264_2014-09-16T02:37:45_346nm_blue_O15.fits,HD167264,2014-09-16T02:37:45,optimal
999,HD167264_2014-09-16T02:37:45_564nm_redu_O9.fits,HD167264,2014-09-16T02:37:45,optimal
1000,HD167264_2014-09-16T02:37:45_346nm_blue_O5.fits,HD167264,2014-09-16T02:37:45,optimal
1001,HD167264_2014-09-16T02:37:45_564nm_redl_O13.fits,HD167264,2014-09-16T02:37:45,optimal
1002,HD167264_2014-09-16T02:37:45_346nm_blue_O6.fits,HD167264,2014-09-16T02:37:45,optimal
1003,HD167264_2014-09-16T02:37:45_564nm_redl_O19.fits,HD167264,2014-09-16T02:37:45,optimal
1004,HD167264_2014-09-16T02:37:45_346nm_blue_O19.fits,HD167264,2014-09-16T02:37:45,optimal
1005,HD167264_2014-09-16T02:37:45_564nm_redl_O22.fits,HD167264,2014-09-16T02:37:45,optimal
1006,HD167264_2014-09-16T02:37:45_564nm_redu_O3.fits,HD167264,2014-09-16T02:37:45,optimal
1007,HD167264_2014-09-16T02:37:45_346nm_blue_O4.fits,HD167264,2014-09-16T02:37:45,optimal
1008,HD167264_2014-09-16T02:37:45_564nm_redu_O8.fits,HD167264,2014-09-16T02:37:45,optimal
1009,HD167264_2014-09-16T02:37:45_564nm_redl_O4.fits,HD167264,2014-09-16T02:37:45,optimal
1010,HD167264_2014-09-16T02:37:45_564nm_redu_O4.fits,HD167264,2014-09-16T02:37:45,optimal
1011,HD167264_2014-09-16T02:37:45_564nm_redl_O17.fits,HD167264,2014-09-16T02:37:45,optimal
1012,HD167264_2014-09-16T02:37:45_564nm_redu_O11.fits,HD167264,2014-09-16T02:37:45,optimal
1013,HD167264_2014-09-16T02:37:45_346nm_blue_O32.fits,HD167264,2014-09-16T02:37:45,optimal
1014,HD145502_2014-09-19T00:16:07_437nm_blue_O20.fits,HD145502,2014-09-19T00:16:07,optimal
1015,HD145502_2014-09-19T00:16:07_860nm_redl_O13.fits,HD145502,2014-09-19T00:16:07,optimal
1016,HD145502_2014-09-19T00:16:07_437nm_blue_O21.fits,HD145502,2014-09-19T00:16:07,optimal
1017,HD145502_2014-09-19T00:16:07_860nm_redl_O12.fits,HD145502,2014-09-19T00:16:07,optimal
1018,HD145502_2014-09-19T00:16:07_437nm_blue_O11.fits,HD145502,2014-09-19T00:16:07,optimal
1019,HD145502_2014-09-19T00:16:07_860nm_redl_O15.fits,HD145502,2014-09-19T00:16:07,optimal
1020,HD145502_2014-09-19T00:16:07_860nm_redl_O11.fits,HD145502,2014-09-19T00:16:07,optimal
1021,HD145502_2014-09-19T00:16:07_860nm_redu_O5.fits,HD145502,2014-09-19T00:16:07,optimal
1022,HD145502_2014-09-19T00:16:07_860nm_redl_O7.fits,HD145502,2014-09-19T00:16:07,optimal
1023,HD145502_2014-09-19T00:16:07_860nm_redl_O9.fits,HD145502,2014-09-19T00:16:07,optimal
1024,HD145502_2014-09-19T00:16:07_437nm_blue_O31.fits,HD145502,2014-09-19T00:16:07,optimal
1025,HD145502_2014-09-19T00:16:07_437nm_blue_O24.fits,HD145502,2014-09-19T00:16:07,optimal
1026,HD145502_2014-09-19T00:16:07_437nm_blue_O29.fits,HD145502,2014-09-19T00:16:07,optimal
1027,HD145502_2014-09-19T00:16:07_437nm_blue_O9.fits,HD145502,2014-09-19T00:16:07,optimal
1028,HD145502_2014-09-19T00:16:07_437nm_blue_O7.fits,HD145502,2014-09-19T00:16:07,optimal
1029,HD145502_2014-09-19T00:16:07_860nm_redu_O7.fits,HD145502,2014-09-19T00:16:07,optimal
1030,HD145502_2014-09-19T00:16:07_860nm_redl_O2.fits,HD145502,2014-09-19T00:16:07,optimal
1031,HD145502_2014-09-19T00:16:07_860nm_redl_O3.fits,HD145502,2014-09-19T00:16:07,optimal
1032,HD145502_2014-09-19T00:16:07_860nm_redl_O18.fits,HD145502,2014-09-19T00:16:07,optimal
1033,HD145502_2014-09-19T00:16:07_437nm_blue_O26.fits,HD145502,2014-09-19T00:16:07,optimal
1034,HD145502_2014-09-19T00:16:07_860nm_redl_O6.fits,HD145502,2014-09-19T00:16:07,optimal
1035,HD145502_2014-09-19T00:16:07_860nm_redl_O10.fits,HD145502,2014-09-19T00:16:07,optimal
1036,HD145502_2014-09-19T00:16:07_860nm_redu_O3.fits,HD145502,2014-09-19T00:16:07,optimal
1037,HD145502_2014-09-19T00:16:07_860nm_redu_O4.fits,HD145502,2014-09-19T00:16:07,optimal
1038,HD145502_2014-09-19T00:16:07_860nm_redu_O2.fits,HD145502,2014-09-19T00:16:07,optimal
1039,HD145502_2014-09-19T00:16:07_437nm_blue_O6.fits,HD145502,2014-09-19T00:16:07,optimal
1040,HD145502_2014-09-19T00:16:07_860nm_redl_O14.fits,HD145502,2014-09-19T00:16:07,optimal
1041,HD145502_2014-09-19T00:16:07_860nm_redl_O8.fits,HD145502,2014-09-19T00:16:07,optimal
1042,HD145502_2014-09-19T00:16:07_437nm_blue_O19.fits,HD145502,2014-09-19T00:16:07,optimal
1043,HD145502_2014-09-19T00:16:07_437nm_blue_O10.fits,HD145502,2014-09-19T00:16:07,optimal
1044,HD145502_2014-09-19T00:16:07_437nm_blue_O12.fits,HD145502,2014-09-19T00:16:07,optimal
1045,HD145502_2014-09-19T00:16:07_437nm_blue_O30.fits,HD145502,2014-09-19T00:16:07,optimal
1046,HD145502_2014-09-19T00:16:07_860nm_redu_O12.fits,HD145502,2014-09-19T00:16:07,optimal
1047,HD145502_2014-09-19T00:16:07_860nm_redu_O8.fits,HD145502,2014-09-19T00:16:07,optimal
1048,HD145502_2014-09-19T00:16:07_860nm_redu_O6.fits,HD145502,2014-09-19T00:16:07,optimal
1049,HD145502_2014-09-19T00:16:07_437nm_blue_O25.fits,HD145502,2014-09-19T00:16:07,optimal
1050,HD145502_2014-09-19T00:16:07_860nm_redu_O10.fits,HD145502,2014-09-19T00:16:07,optimal
1051,HD145502_2014-09-19T00:16:07_437nm_blue_O23.fits,HD145502,2014-09-19T00:16:07,optimal
1052,HD145502_2014-09-19T00:16:07_437nm_blue_O22.fits,HD145502,2014-09-19T00:16:07,optimal
1053,HD145502_2014-09-19T00:16:07_860nm_redu_O13.fits,HD145502,2014-09-19T00:16:07,optimal
1054,HD145502_2014-09-19T00:16:07_437nm_blue_O14.fits,HD145502,2014-09-19T00:16:07,optimal
1055,HD145502_2014-09-19T00:16:07_437nm_blue_O8.fits,HD145502,2014-09-19T00:16:07,optimal
1056,HD145502_2014-09-19T00:16:07_860nm_redl_O20.fits,HD145502,2014-09-19T00:16:07,optimal
1057,HD145502_2014-09-19T00:16:07_437nm_blue_O3.fits,HD145502,2014-09-19T00:16:07,optimal
1058,HD145502_2014-09-19T00:16:07_437nm_blue_O1.fits,HD145502,2014-09-19T00:16:07,optimal
1059,HD145502_2014-09-19T00:16:07_437nm_blue_O4.fits,HD145502,2014-09-19T00:16:07,optimal
1060,HD145502_2014-09-19T00:16:07_437nm_blue_O5.fits,HD145502,2014-09-19T00:16:07,optimal
