,name,wave,ESO DPR TYPE,DATE-OBS,MJD-OBS,flat_bin
286,UVES.2016-07-10T01:07:05.477.fits,564.0,"LAMP,FLAT",2016-07-10T01:07:05.477,57579.046591172,4
3676,UVES.2016-07-10T01:08:46.496.fits,564.0,"LAMP,FLAT",2016-07-10T01:08:46.495,57579.04776037,4
4725,UVES.2016-07-10T01:10:27.475.fits,564.0,"LAMP,FLAT",2016-07-10T01:10:27.474,57579.048929106,4
5247,UVES.2016-07-10T01:12:08.464.fits,564.0,"LAMP,FLAT",2016-07-10T01:12:08.463,57579.050097956,4
4414,UVES.2016-07-10T01:13:50.703.fits,564.0,"LAMP,FLAT",2016-07-10T01:13:50.702,57579.051281276,4
1317,UVES.2016-07-10T01:15:32.561.fits,564.0,"LAMP,FLAT",2016-07-10T01:15:32.561,57579.052460198,4
1618,UVES.2016-07-10T01:17:14.520.fits,564.0,"LAMP,FLAT",2016-07-10T01:17:14.519,57579.053640276,4
3862,UVES.2016-07-10T01:18:56.469.fits,564.0,"LAMP,FLAT",2016-07-10T01:18:56.468,57579.054820239,4
2464,UVES.2016-07-10T01:20:38.457.fits,564.0,"LAMP,FLAT",2016-07-10T01:20:38.457,57579.056000665,4
3308,UVES.2016-07-10T01:22:19.556.fits,564.0,"LAMP,FLAT",2016-07-10T01:22:19.556,57579.057170788,4
384,UVES.2016-07-10T01:24:01.485.fits,564.0,"LAMP,FLAT",2016-07-10T01:24:01.484,57579.05835052,4
3811,UVES.2016-07-10T01:25:43.514.fits,564.0,"LAMP,FLAT",2016-07-10T01:25:43.513,57579.059531408,4
4718,UVES.2016-07-10T01:27:25.532.fits,564.0,"LAMP,FLAT",2016-07-10T01:27:25.532,57579.060712181,4
6095,UVES.2016-07-10T01:29:07.471.fits,564.0,"LAMP,FLAT",2016-07-10T01:29:07.471,57579.061892029,4
5546,UVES.2016-07-10T01:30:48.490.fits,564.0,"LAMP,FLAT",2016-07-10T01:30:48.489,57579.063061227,4
